Name,Typ,Preis in euro,Region,Beschreibung,Alkoholgehalt,Weinstil,Herkunft,URL,Thumb
GÖTTWEIG Grüner Veltliner Reserve 2020,Weißwein,"
14,90€*
","Kremstal, Niederösterreich","

Notiz:
Der Grüne Veltliner ist nicht nur der ganze Stolz der österreichischen Winzer, er ist auch eine international anerkannte Rebsorte, deren Bandbreite verblüffend ist. So schafft sie den Spagat zwischen Wein für jeden Tag und lagerfähiger Reserve spielend. Wie gut ein hochwertiger Grüner Veltliner sein kann, demonstriert das Stift Göttweig mit ihrer Reserve. Herrlich funkelnd fließt sie gelbgrün ins Glas. Der einnehmende Duft zeigt Mirabellen, Mandarinen und reife Birnen auf der Fruchtseite, dazu dezent florale Aromen und einen verführerischen Touch Sommerblütenhonig. Am Gaumen cremig, saftig, gehaltvoll, dabei die Waage zwischen mineralischem Kern und üppigem Extrakt haltend. Der Nachhall dicht und strukturiert. Ein exzellenter Wein zu hellem Fleisch wie Kalb, Pute oder Huhn. 
","<div class=""colC"">12,70% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Österreich,https://www.jacques.de/weine/16084/2020-zimmermann-rosshimmel/?cPath=1_3965,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17464_0.jpg
SCHMELZ Federspiel 2020,Weißwein,"
14,95€*
","Wachau, Niederösterreich","

Notiz:
Fragt man die Familie Schmelz nach ihrer Philosophie, dann kommt die Antwort prompt: ""Leidenschaft, Sorgfalt und Respekt!"". Leidenschaft für den Weinbau, Sorgfalt für die steile Terrassenlagen und Respekt vor der Natur. Und diese Formel führt zu Weinen wie dem Grünen Veltliner Federspiel aus der Einzellage Loibner Gärten. Ein Wein, wie er nur in der Wachau entstehen kann, mit seinen Aromen nach grünem Apfel, reifer Melone und frischen Mandeln, dem rassig-trockenen, fruchtig-mineralischen Auftritt am Gaumen und dem fabelhaften, sehr animierenden Nachhall. Ein Muster-Exemplar eines Grünen Veltliners. 
","<div class=""colC"">12,42% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Österreich,https://www.jacques.de/weine/17464/2020-goettweig-gruener-veltliner-reserve/?cPath=1_3965,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16774_0.jpg
PFAFFL Hund 2020,Weißwein,"
15,50€*
","Weinviertel, Niederösterreich","

Notiz:
Das Weingut Pfaffl gehört zu jenen österreichischen Erzeugern, die mit einer genialen Mischung aus Tradition und Innovation zu einem der Leuchttürmen des Weinbaus im Alpenland avanciert sind. Und das völlig zu Recht. Denn jenseits von pfiffigem Marketing, ist es vor allem die Qualität der Weine, die den Namen Pfaffl international berühmt macht. Einen Grünen Veltliner wie den „Hund“, den muss man jedenfalls erstmal auf die Flasche bringen, denn der strotzt nur so von Kraft und Mineralität. Nach der goldgelben Farbe überwältigt der Wein die Nase mit einem intensiven Duft nach Apfel, Orangenschale und Ananas, ohne den typischen Pfefferl-Gout vermissen zu lassen. Am Gaumen ein wahres Konzert: ein komplexer und kräftiger Körper trifft auf Mineralität. Frucht und reiche Textur, der lange Nachhall zeigt das Riesen-Potenzial des Weißweins. Das ist XL-Veltliner im Seidenhemd, großartig!  
","<div class=""colC"">14,53% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Österreich,https://www.jacques.de/weine/16774/2020-schmelz-federspiel/?cPath=1_3965,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1467_0.jpg
RUPPERTSBERGER Weißburgunder 2020,Weißwein,"
5,95€*
",Pfalz,"

Notiz:
Weißburgunder fliegt in der Staffel deutsche Rebsorten immer noch ein wenig unter dem Radar. Zu Unrecht, wie dieser Ruppertsberger zeigt. In Strohgelb mit leichtem, grünem Schimmer fließt er ins Glas. Der animierende Duft begeistert mit grünem Apfel, reifen Birnen, Aprikosen, dazu ein Hauch frischer Blüten. Am Gaumen mit samtiger Struktur und feiner Weinsäure, alles bestens abgestimmt, der fruchtig-sanfte Nachhall wie aus der Lehrstunde für sortentypischen Weißburgunder. Ein sehr vielseitig einsetzbarer Speisenbegleiter.
","<div class=""colC"">12,45% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/1787/2020-ruppertsberger-weissburgunder/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1787_0.jpg
RUPPERTSBERGER Riesling 2020,Weißwein,"
5,95€*
",Pfalz,"

Notiz:
Was für ein Geschenk der Natur! Worum es geht? Um den Riesling, auch bei internationalen Wein-Journalisten als eine der besten weißen Rebsorten anerkannt. Das Faszinierende am Riesling ist seine Bandbreite. Vom einfachen Liter-Riesling bis zur sündhaften teuren Beerenauslese reicht das Spektrum. Auch bei den Ruppertsbergern spielt Riesling eine zentrale Rolle und das merkt man diesem Wein an. Herrlich funkelt er grüngelb im Glas. Dem sortentypischen Bouquet mit reifer Birne, Weinbergpfirsich und rotem Apfel folgt eine erstaunliche Saftigkeit und knackige Frische am Gaumen. die in einem tollen, lebhaften Finale mündet. Viel, viel Riesling, für wahrlich kleines Geld.
","<div class=""colC"">13,03% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/2046/2020-ruppertsberger-riesling/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/2046_0.jpg
MARKGRÄFLER Gutedel 2020,Weißwein,"
6,50€*
","Markgräflerland, Baden","

Notiz:
Er ist eine ganz besondere Markgräfler Spezialität: der Gutedel! Die uralte Rebsorte – der Legende nach gab es sie schon im alten Ägypten – bringt nirgendwo anders in Deutschland eine solche Qualität hervor. Nur die Schweiz, wo sie allgemein als Chasselas und speziell im Wallis als Fendant bekannt ist, feiert ähnliche Erfolge mit Gutedel. Und das völlig zu Recht, liefert sie doch Weine wie diesen Markgräfler, der mit seiner strohgelben Farbe, der gezügelten Weinsäure, dem feinen Bouquet mit Birne und Wiesenblüten und seiner verführerischer Frische zu überzeugen weiß. Ein Terrassenwein par excellence.
","<div class=""colC"">10,06% Vol.</div>","<div class=""colC"" itemprop=""color"">zartfruchtig &amp; frisch</div>",Deutschland,https://www.jacques.de/weine/17038/2020-markgraefler-gutedel/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17038_0.jpg
KARL PFAFFMANN Riesling 2020,Weißwein,"
6,90€*
",Pfalz,"

Notiz:
Riesling-Bestseller aus den kundigen Händen von Markus Pfaffmann! Und warum der Wein so beliebt ist, das merkt man sofort, hat man ihn im Glas: kristallklares Grüngelb in der Farbe. Das Bouquet mit grünen Birnen, reifer Ananas und weißen Blüten ist extrem animierend. Am Gaumen knackig, spritzig und lebhaft, dabei jederzeit klassisch, mit wunderbar austariertem Gleichgewicht zwischen Frucht und Weinsäure. Unkompliziert auf hohem Niveau.  
","<div class=""colC"">12,19% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/1450/2020-karl-pfaffmann-riesling/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1450_0.jpg
KARL PFAFFMANN Weißburgunder 2020,Weißwein,"
6,90€*
",Pfalz,"

Notiz:
Markus Pfaffmann hat hier einen Weißburgunder aufgelegt, der einfach Spaß macht und mit einem hellen Strohgelb mit grünem Saum ins Glas fließt. Das Bouquet mit der so charakteristischen Reinheit, die alle Weine von Markus Pfaffmann auszeichnen, mit grüner Birne, Nektarine und Mango, federleichten floralen Aromen wie Mandelblüte und einem leichten Anklang frischer Kräuter. Am Gaumen mit geniale Balance zwischen cremiger Burgunderstilistik und spürbar frischer Weinsäure. Sehr geradlinig, saftig, schmelzig, der Nachhall fein, würzig und aromatisch. Einer jener Weine, die sofort zu einem zweiten Glas auffordern.
","<div class=""colC"">12,22% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/2040/2020-karl-pfaffmann-weissburgunder/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/2040_0.jpg
TABERNUS Grauer Burgunder 2020,Weißwein,"
6,95€*
",Pfalz,"

Notiz:
Das Team der Villa Tabernus besitzt ein goldenes Händchen für Grauburgunder, kein Wunder also, dass sie hier einen Bestseller kreiert haben, mit duftigen Noten nach Birne, Weinbergpfirsich und Mandarinen. Seine dezente Fruchtsüße wird durch feine Weinsäure in der Balance gehalten,was diesen Wein zu einem wunderbaren Erlebnis für den Gaumen macht. Passt gut zu Huhn, Fisch und Gemüse.
","<div class=""colC"">12,66% Vol.</div>","<div class=""colC"" itemprop=""color"">zartfruchtig &amp; frisch</div>",Deutschland,https://www.jacques.de/weine/1389/2020-tabernus-grauer-burgunder/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1389_0.jpg
TABERNUS Kleine Blume Weiß 2020,Weißwein,"
6,95€*
",Pfalz,"

Notiz:
Cooles Rebsorten-Quartett für einen heißen Wein-Tipp! Denn diese kleine Blume hat ein ganz großartiges Bouquet mit Rosenblüten, Lychee, Stachelbeeren, Muskattrauben und Frühlingswiese. An Gaumen frisch und fruchtig, saftig und süffig. Ein federleichter Weingenuss, der gut gekühlt perfekt zu asiatischen Küche passt, aber auch als Aperitif eine gute Figur macht.
","<div class=""colC"">11,95% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/15917/2020-tabernus-kleine-blume-weiss/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/15917_0.jpg
IHRINGER Grauburgunder 2020,Weißwein,"
6,95€*
",Baden,"

Notiz:
Grauburgunder steht auf der Beliebheits-Skala bei Jacques’-Kunden ganz weit oben Und das völlig zu Recht, vor allem wird er in einer Qualität serviert wie dieser Ihringer! Die helle, gelbgrüne Farbe verrät noch nicht viel, aber schon das hochfeine Bouquet nach grünen Birnen, reifen Aprikosen, floralen Noten und einem Hauch Quitte macht Lust auf den ersten Schluck. Am Gaumen dann saftig, cremig, ausgewogen und schlicht köstlich, im Nachhall überraschend burgunderhaft. Man spürt, mit wie viel Liebe und Know-how hier gearbeitet wurde. 
","<div class=""colC"">12,88% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/16821/2020-ihringer-grauburgunder/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16821_0.jpg
WINTER Riesling 2020,Weißwein,"
7,10€*
",Rheinhessen,"

Notiz:
Virtuos spielt Stefan Winter auf der Klaviatur deutscher Rebsorten, selbstverständlich gehört dazu auch der Riesling. Schön anzusehen, wie er mit seiner grüngelben Farbe im Glas funkelt. Der Duft zeigt deutliche Noten von grünem Apfel und reifer Aprikose mit einem Hauch frisch geriebener Zitronenschale. Am Gaumen mit der typischen Winter-Harmonie: gut portionierte Fruchtsüße trifft auf knackige Frische. Ein Every-Day-Riesling und sehr gut zu Lachs und Forelle passend. 
","<div class=""colC"">11,66% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/1464/2020-winter-riesling/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1464_0.jpg
SCHÖNLAUB Grauburgunder 2020,Weißwein,"
7,30€*
",Pfalz,"

Notiz:
Andreas Schönlaub ist ein Winzer, der auf über 250 Jahre Familientradition zurückschauen kann. Dies ist einerseits eine Verpflichtung, anderseits aber auch eine Herausforderung, denn selbstverständlich muss er sein Weingut stetig weiterentwickeln. So wundert es nicht, dass seine Interpretation des Grauburgunders überaus zeitgemäß ist. Mit einem gelbgoldenen Farbton fließt er ins Glas. Das Bouquet überrascht mit Aromen nach Zitrusfrüchten, Kumquats und reifer Honigmelone. Am Gaumen mit saftig-cremigem Mundgefühl, der Nachhall wiederum reichlich Frucht zeigend. Das ist eine überzeugende Version eines Pfälzer Pinot Grigio!
","<div class=""colC"">12,73% Vol.</div>","<div class=""colC"" itemprop=""color"">zartfruchtig &amp; frisch</div>",Deutschland,https://www.jacques.de/weine/4217/2020-schoenlaub-grauburgunder/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/4217_0.jpg
WINTER Grauburgunder 2020,Weißwein,"
7,40€*
",Rheinhessen,"

Notiz:
Stefan Winters Paradewein ist ein echtes Phänomen! Kaum ein zweiter Weißwein und kein anderer Grauburgunder ist so beliebt wie dieser. Und das aus gutem Grund. Schon die einladende goldgelbe Farbe macht Appetit auf den ersten Schluck: Das Duftpanorama geht von reifen gelben Früchten wie Mirabelle und Aprikose, über einen saftigen Touch Williams Christbirne bis zu einem feinen Kräuterhauch. Am Gaumen ungemein cremig, fruchtig und elegant, der Nachklang mit herrlicher Frische. Ein Grauburgunder mit Klasse und Format, der ausgesprochen vielseitig einsetzbar ist und zu Fisch, Gemüse, Pasta und hellem Fleisch gleichermaßen passt.
","<div class=""colC"">12,43% Vol.</div>","<div class=""colC"" itemprop=""color"">zartfruchtig &amp; frisch</div>",Deutschland,https://www.jacques.de/weine/2055/2020-winter-grauburgunder/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/2055_0.jpg
MATHILDE Grauburgunder 2021,Weißwein,"
6,95€statt7,50€*
",Rheinhessen,"

Notiz:
Wenn eines der besten deutschen Weingüter, eine der beliebtesten Rebsorten keltert, kommt zusammen, was zusammen gehört. Der Mathilde Grauburgunder vom Weingut Heyl zu Herrnsheim ist deshalb eine ganz besondere Empfehlung. Der Wein zeigt sich fruchtig, saftig und herrlich frisch, sein vielfältiges Aromen-Portfolio holte er sich von den mineralischen Kalkböden, auf dem die Trauben gedeihen. Wer gerne Pinot Grigio trinkt, die italienische Grauburgunder -Version, findet hier ein rheinhessisches Gegenstück, das ausgesprochen probierenswert ist. 
","<div class=""colC"">12,17% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/17786/2021-mathilde-grauburgunder/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17786_0.jpg
JULIUSSPITAL Silvaner Edition 2021,Weißwein,"
8,40€*
",Franken,"

Notiz:
Er ist das Herzstück des fränkischen Weinbaus: der Silvaner. In keiner anderen Weinbau-Region besitzt er diese Bedeutung und erreicht eine solche Qualität. Und da es sich beim Team des Juliusspital regelrecht um Silvaner-Freaks handelt, bekommt man hier einen Frankenwein, wie er sein soll. Los geht's mit einem zarten Lindgrün. Das klassische Bouquet duftet nach Birnen, Aprikosen, frischen Kräutern und ein wenig Frühlingswiese. Am Gaumen saftig, kernig, fruchtig, frisch, der Nachhall würzig und mit Grip. Silvaner von den Profis!
","<div class=""colC"">11,57% Vol.</div>","<div class=""colC"" itemprop=""color"">zartfruchtig &amp; frisch</div>",Deutschland,https://www.jacques.de/weine/1430/2021-juliusspital-silvaner-edition/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1430_0.jpg
KLOSTER EBERBACH Riesling 2020,Weißwein,"
9,50€*
",Rheingau,"

Notiz:
Modern und klassisch zugleich, das sind die Charaktereigenschaften dieses Rieslings vom Kloster Eberbach. Das geht schon mit der strohgelben Robe mit grüngoldenen Reflexen los und zeigt sich auch im vielschichtigen Bouquet nach grünem Apfel, Pfirsich, Aprikose, frischen Kräutern und dezent foralen Aromen, alles auf einem kühl-mineralischen Fundament. Am Gaumen voller Authentizität und Persönlichkeit: Filigran, dabei rassig und mineralisch, mit frischer Weinsäure und puristischer Riesling-Typizität, bietet der Wein alles was man von einem Rheingauer erwartet. 
","<div class=""colC"">12,03% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/1239/2020-kloster-eberbach-riesling/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1239_0.jpg
GRANS-FASSIAN Fuder 12 Riesling 2020,Weißwein,"
9,90€*
",Mosel,"

Notiz:
Ausgebaut im Fuder, dem traditionellen Holzfass der Mosel mit einem Volumen von 1.000 Liter und mit der typischen feinen Fruchtsüße ausgestattet, startet der Wein mit einer hellgrünen Farbe und einem Bouquet nach getrockneten gelben Früchten, Pfirsich, Aprikosen und Honigmelone. Am Gaumen saftig-fruchtig, frisch und süffig, wunderbare Balance zwischen knackiger Weinsäure und fruchtsüßer Struktur, der Nachhall federleicht und ausgesprochen animierend. Ein Mosel-Musterwein! 
","<div class=""colC"">12,04% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/12586/2020-grans-fassian-fuder-12-riesling/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/12586_0.jpg
HERZOG VON WÜRTTEMBERG 2020,Weißwein,"
10,50€*
",Württemberg,"

Notiz:
Noble, aristokratische Cuvée, wie sie äußerst selten zu finden ist. Denn hier trifft Deutschlands Rebsorten-König Riesling auf Frankreichs Loire-Prinzessin Sauvignon Blanc. Das Ergebnis dieser Mélange franco-allemande ist bemerkenswert. Helles grüngelb in der Robe. Grapefruit, exotische Früchte und grüner Apfel zeichnen das Bouquet aus, während sich der Wein am Gaumen saftig, fruchtig und mit lebendigem Fruchtsüße- Weinsäure-Spiel zeigt. Er passt besonders gut zu asiatisch inspirierter Küche und zu Fisch vom Grill. 
","<div class=""colC"">12,25% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/17585/2020-herzog-von-wuerttemberg/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17585_0.jpg
KARL PFAFFMANN Riesling Hölle 2020,Weißwein,"
10,95€*
",Pfalz,"

Notiz:
Markus Pfaffmann besitzt ein goldenes Händchen für Riesling, nicht zufällig gehört sein Einstiegswein zu den beliebtesten Weißen bei Jacques’. Doch hat noch einen weiteren Trumpf in seinem Blatt: Den Riesling aus der Lage Hölle. Ein Prachtbursche, der jede Menge zu bieten hat. Los geht’s mit der brillant-funkelnden gelbgrünen Farbe. Der herrliche sortentypische Duft überzeugt mit Aromen von exotischen Früchten wie Mango, Maracuja und gelbem Steinobst wie Pfirsich und Mirabelle, alles stilvoll garniert mit einem Hauch frischer Kräuter. Am Gaumen gleichermaßen saftig-fruchtig wie würzig-kräftig, mit toller Textur und langem, frischem Nachhall. Hier gibt es viel zu entdecken, und für einen Einzellagenwein, ist der Preis ausgesprochen fair!
","<div class=""colC"">13,13% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/2108/2020-karl-pfaffmann-riesling-hoelle/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/2108_0.jpg
WILLEMS-WILLEMS Rosenberg 2020,Weißwein,"
10,95€*
",Mosel,"

Notiz:
Fruchtig-frischer Saar-Riesling, der gleichwohl mit rassiger Stilistik und tiefer Komplexität einen profunden Wein darstellt. Der Duft wird dominiert von Pfirsich und Zitrus, am Gaumen zeigt sich der Wein mit einer großartigen Harmonie zwischen knackiger Weinsäure, fein eingebundener Fruchtsüße und dezenter Schiefer-Mineralität. Riesling at its best!
","<div class=""colC"">10,40% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/15933/2020-willems-willems-rosenberg/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/15933_0.jpg
DR. CRUSIUS Rhyolith Riesling 2020,Weißwein,"
11,40€*
",Nahe,"

Notiz:
Warum sind eigentlich Weinberge aus Vulkangestein, wie der rote Rhyolith, so gut für den Anbau von Wein? Das liegt einmal an dem hohen Gehalt an Mineralien, die gerade auch dem Riesling zu­gu­te­kom­men. Zum Zweiten erwärmt sich Vulkangestein schnell und lässt so die Trauben perfekt reifen. Das merkt man auch dem Rhyolith von Crusius an, ein Bilderbuch-Riesling. Einladende gelbgrüne Farbe. Der präzise Duft mit reifem Pfirsich, Aprikosen, weißen Blüten und grüner Birne bilden einen reizvollen Kontrast zur spürbaren Mineralität. Am Gaumen Riesling pur, faszinierendes Fruchtsüße-Weinsäure-Spiel, filigrane Struktur, ein dichtes Extrakt trifft auf eine zauberhafte Eleganz. Riesling, we love you!
","<div class=""colC"">12,95% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/2676/2020-dr-crusius-rhyolith-riesling/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/2676_0.jpg
CORVERS Sonnenberg Riesling 2020,Weißwein,"
10,90€statt11,50€*
",Rheingau,"

Notiz:
Der Sonnenberg Riesling zeigt auf beeindruckende Weise die Eleganz, Fülle und Klarheit im Stil des Weinguts Corvers-Kauter. Hier finden sich reife gelbe Pflaumen ebenso wie Pfirsiche, Aprikosen und Apfelnoten sowie frische Aspekte von Orangen und Grapefruits. Tatsächlich ist dieser Rheingauer Riesling von den Löss-, Quarzit- und Schieferböden ein Ausbund an Saftigkeit, wobei sich die reife Weinsäure perfekt integriert und für ein seidiges Mundgefühl sorgt. Elegant und cremig ist dieser Wein, dazu frisch und klar durch seine Mineralität, die ihm bis ins lange Finale eine charaktervolle Vitalität verleiht. 
","<div class=""colC"">12,88% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/18131/2020-corvers-sonnenberg-riesling/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/18131_0.jpg
FENDEL Froher Weingarten 2020,Weißwein,"
12,50€*
",Mittelrhein,"

Notiz:
Dass die Etiketten von Jens Fendel ein prächtiges Hirschgeweih zieren, ist alles andere als Zufall. Denn der begnadete Winzer ist auch ein leidenschaftlicher Jäger. Zum Wohle seiner Kunden, genießt man doch in seiner Winzerstube feine Wildgerichte zu seinen Weinen. Weine, wie der Weiße Riesling aus der uralten Mittelrhein-Lage Froher Weingarten. Und der ist schon beim Auftakt, mit seiner goldgelben Farbe, ein echter Hingucker. Das feinziselierte Bouquet duftet verführerisch nach roten Birnen, Weinbergspfirsich, exotischen Früchten, Zitrus und als spannenden Kontrast dazu, eine deutlich vernehmbare Mineralität. Auch am Gaumen setzt sich dieses Wechselspiel zwischen reicher Frucht und mineralischer Kargheit fort, der Wein zeigt tiefgründige Struktur und einen glockenklaren Nachklang. Es lohnt sich, diesen mittelrheinischen Riesling kennenzulernen.
","<div class=""colC"">12,72% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Deutschland,https://www.jacques.de/weine/16203/2020-fendel-froher-weingarten/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16203_0.jpg
DR. CRUSIUS Porphyr Weißburgunder 2020,Weißwein,"
12,50€*
",Nahe,"

Notiz:
Das Weingut Dr. Crusius versteht sich prächtig auf die Vinifizierung von Weißburgunder. Dabei ragt vor allem die geradlinige, zarte Frucht im Bouquet heraus, beim aktuellen Jahrang mit Aprikosen, Butterbirnen und reifen Bergpfirsichen. Am Gaumen wunderbar frisch, exzellent eingebundene Weinsäure, gute Balance zwischen fruchtigen und würzigen Aspekten. Der Wein ist ein perfekter Speisenbegleiter: zu Fisch, Pasta mit Gemüse, leichtem Risotto oder Huhngerichten... Der Porphyr Weißburgunder ist ein echter Universalist. 
","<div class=""colC"">13,41% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Deutschland,https://www.jacques.de/weine/17068/2020-dr-crusius-porphyr-weissburgunder/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17068_0.jpg
REINHARDT Weißburgunder 2020,Weißwein,"
12,50€*
",Pfalz,"

Notiz:
Lukas Reinhardt gehört zu den aufstrebenden Winzern in der Pfalz und gibt auf dem familiären Weingut ordentlich Gas. Da wundert es nicht, dass auch sein Forster Weißburgunder etwas ausgefallener ist, ließ er ihn doch spontan vergären und baute ihn teils im Barrique, teils im Tonneau aus. Das Ergebnis ist wunderbar burgunderhaft. Fließt grüngelb ins Glas, das feinsinnige Bouquet duftet nach reifen Mirabellen, Birnen, Äpfeln und Mandeln, am Gaumen mit reichlich Schmelz und cremiger Textur, beides von einer lebendigen Weinsäure austariert. Der Nachhall weist viel Druck und Länge auf. Das hat Klasse und Niveau!
","<div class=""colC"">12,29% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Deutschland,https://www.jacques.de/weine/18132/2020-reinhardt-weissburgunder/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/18132_0.jpg
TABERNUS Edition S 2020,Weißwein,"
12,90€*
",Pfalz,"

Notiz:
Dass die Grauburgunder mit dem Namen ""Villa Tabernus"" immer ein Hochgenuss sind, das beweist ihre große Beliebtheit. Mit der Edition S krönen die Pfälzer Winzer nun ihre Reihe. Und der Wein legt richtig los. Im Bouquet Noten von exotischen Früchten wie Ananas und Banane, dazu reifer Pfirsich und einen Hauch Fass mit Butterkaramell und Vanille. Am Gaumen cremig, stoffig, mit sehr langem Nachhall, dabei bleibt der Wein frisch und zeigt eine ausgewogene Weinsäure. Ein First-Class-Grauburgunder!
","<div class=""colC"">13,18% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Deutschland,https://www.jacques.de/weine/13480/2020-tabernus-edition-s/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/13480_0.jpg
WINTER Alte Reben Riesling 2020,Weißwein,"
12,95€*
",Rheinhessen,"

Notiz:
Sein Alte-Reben-Riesling liegt Stefan Winter besonders am Herzen. Nicht nur, weil er die Reben sozusagen aufwachsen sah, sondern auch, weil diese ihm die Möglichkeit bieten, einen besonders terroirgeprägten Wein zu vinifizieren. Freuen sie sich auf einen spannenden Weißwein, der nach seinem grüngelben Start im Glas mit einem animierenden Duft nach rotem Apfel, frischem Heu, Zitrusfrüchten und reifen Pfirsichen beeindruckt. Am Gaumen wirkt er sehr extraktreich, stoffig und hat eine gut eingebundene Weinsäure, während sein Nachhall von kühler Mineralität geprägt ist. Alte Reben, wilde Hefen, cooler Weinmacher = Riesling par excellence!
","<div class=""colC"">12,29% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Deutschland,https://www.jacques.de/weine/16001/2020-winter-alte-reben-riesling/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16001_0.jpg
KÜNSTLER Riesling Edition 2019,Weißwein,"
13,95€*
",Rheingau,"

Notiz:
Sehr komplexer und vielseitiger Riesling von Großmeister Künstler. Im Bouquet entdeckt man eine enorme Vielfalt an heimischen Früchten wie reife Pfirsiche, rote Äpfel, grüne Birne und Aprikosen, aber exotische wie Nashibirne und Ananas, perfekt ergänzt von eleganten mineralischen Nuancen. Am Gaumen wirkt der Wein saftig, intensiv und fordernd.
","<div class=""colC"">12,76% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Deutschland,https://www.jacques.de/weine/2082/2019-kuenstler-riesling-edition/?cPath=1_12,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/2082_0.jpg
